statedisdec,demsharenext,demshareprev,use,demwinprev,difdemshare,difdemshare2,difdemshare3,difdemshare4,demofficeexp,demelectexp,othofficeexp,othelectexp,right,rdifdemshare,rdifdemshare2,rdifdemshare3,rdifdemshare4,difdemsharenext
24194,0.72722876,,,,0.27947274,0.07810501,0.021828221,0.006100393,1,1,3.3304348,3.4423914,1,0.27947274,0.07810501,0.021828221,0.006100393,
24194,0.50243753,0.63973635,1,1,0.45445752,0.20653164,0.09385986,0.04265532,2,2,0,0,1,0.45445752,0.20653164,0.09385986,0.04265532,-0.13729882
24194,0.49325776,0.72722876,1,1,0.023480356,0.000551327,1.29453565e-05,3.0396157e-07,3,3,0,0,1,0.023480356,0.000551327,1.29453565e-05,3.0396157e-07,-0.233971
24194,0.41926384,0.50243753,1,1,-0.013484478,0.000181831,-2.45E-06,3.3062566e-08,4,4,0,1,0,0,0,0,0,-0.08317369
24194,,0.49325776,,0,-0.16147232,0.02607331,-0.004210118,0.000679818,0,0,0,0,0,0,0,0,0,
24195,0.5513926,,,,0.20573646,0.04232749,0.008708308,0.001791616,0,0,2.4708333,2.5946429,1,0.20573646,0.04232749,0.008708308,0.001791616,
24195,0.5478027,0.5883901,1,1,0.12485862,0.015589674,0.001946505,0.000243038,1,1,0,0,1,0.12485862,0.015589674,0.001946505,0.000243038,-0.040587425
24195,0.70489967,0.5513926,1,1,0.09560534,0.009140382,0.000873869,8.3546576e-05,2,2,0,0,1,0.09560534,0.009140382,0.000873869,8.3546576e-05,0.15350705
24195,0.647701,0.5478027,1,1,0.40979934,0.16793549,0.06881986,0.02820233,3,3,0,0,1,0.40979934,0.16793549,0.06881986,0.02820233,0.09989834
24195,,0.70489967,,1,0.29540205,0.08726237,0.025777483,0.007614722,4,4,0,0,1,0.29540205,0.08726237,0.025777483,0.007614722,
24196,0.4349308,,,,0.052681595,0.00277535,0.00014621,7.70257e-06,0,0,2.2787523,2.4590642,1,0.052681595,0.00277535,0.00014621,7.70257e-06,
24196,0.40982258,0.5263408,1,1,-0.04992193,0.002492199,-0.000124415,6.211056e-06,1,1,0,0,0,0,0,0,0,-0.1165182
24196,0.33576772,0.4349308,1,0,-0.13718557,0.018819882,-0.002581816,0.000354188,0,0,1,1,0,0,0,0,0,-0.099163085
24196,,0.40982258,,0,-0.32846454,0.10788895,-0.035437696,0.011640026,0,0,2,2,0,0,0,0,0,
24201,1,,,,0.33978906,0.1154566,0.03923089,0.013330228,0,0,0.9140316,1.0266799,1,0.33978906,0.1154566,0.03923089,0.013330228,
24201,0.7421363,0.6698945,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.07224178
24201,,1,,1,0.48427257,0.23451993,0.11357156,0.054999594,2,2,1.0454545,1.2272727,1,0.48427257,0.23451993,0.11357156,0.054999594,
24202,0.6765805,,,,0.3041521,0.0925085,0.028136656,0.008557823,3,3,2.076087,2.2282608,1,0.3041521,0.0925085,0.028136656,0.008557823,
24202,0.65253973,0.65207607,1,1,0.35316098,0.124722674,0.04404718,0.015555746,4,4,0,1,1,0.35316098,0.124722674,0.04404718,0.015555746,0.000463665
24202,0.7943414,0.6765805,1,1,0.30507943,0.09307346,0.028394798,0.008662669,5,5,0,2,1,0.30507943,0.09307346,0.028394798,0.008662669,0.1177609
24202,0.6778584,0.65253973,1,1,0.5886828,0.3465474,0.2040065,0.120095104,6,6,0,0,1,0.5886828,0.3465474,0.2040065,0.120095104,0.025318682
24202,,0.7943414,,1,0.35571682,0.12653446,0.045010436,0.01601097,7,7,0,0,1,0.35571682,0.12653446,0.045010436,0.01601097,
24203,0.744264,,,,0.4207296,0.1770134,0.07447478,0.031333745,8,8,3.4375,3.4895833,1,0.4207296,0.1770134,0.07447478,0.031333745,
24203,0.7605393,0.7103648,1,1,0.488528,0.23865962,0.11659191,0.056958415,9,9,0,0,1,0.488528,0.23865962,0.11659191,0.056958415,0.050174475
24203,0.7237878,0.744264,1,1,0.5210786,0.27152288,0.14148477,0.07372468,10,10,0,0,1,0.5210786,0.27152288,0.14148477,0.07372468,-0.020476222
24203,0.81314194,0.7605393,1,1,0.44757557,0.2003239,0.08966008,0.04012966,11,11,0,0,1,0.44757557,0.2003239,0.08966008,0.04012966,0.05260265
24203,,0.7237878,,1,0.6262839,0.3922315,0.24564826,0.15384555,4,5,0,1,1,0.6262839,0.3922315,0.24564826,0.15384555,
24204,0.8693006,,,,0.72316283,0.5229645,0.37818846,0.27349186,5,6,3.3304348,3.4423914,1,0.72316283,0.5229645,0.37818846,0.27349186,
24204,0.80987245,0.8425718,1,1,0.7386012,0.54553175,0.4029304,0.2976049,7,8,0,0,1,0.7386012,0.54553175,0.4029304,0.2976049,-0.032699347
24204,1,0.8693006,1,1,0.6413721,0.41135815,0.26383364,0.16921553,0,0,0,0,1,0.6413721,0.41135815,0.26383364,0.16921553,0.1306994
24204,1,0.80987245,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.19012755
24204,,1,,1,1,1,1,1,2,2,3.8,3.9,1,1,1,1,1,
24205,0.99639606,,,,0.7428806,0.55187154,0.40997466,0.3045622,0,0,2.4708333,2.5946429,1,0.7428806,0.55187154,0.40997466,0.3045622,
24205,0.848635,0.85614413,1,1,0.9927921,0.98563623,0.9785319,0.97147876,3,3,0,0,1,0.9927921,0.98563623,0.9785319,0.97147876,-0.007509112
24205,0.8258236,0.99639606,1,1,0.69727004,0.4861855,0.33900258,0.23637635,4,4,0,0,1,0.69727004,0.4861855,0.33900258,0.23637635,-0.17057246
24205,0.7334768,0.848635,1,1,0.6516472,0.42464408,0.27671814,0.1803226,5,5,0,0,1,0.6516472,0.42464408,0.27671814,0.1803226,-0.1151582
24205,,0.8258236,,1,0.46695364,0.2180457,0.10181723,0.047543928,6,6,0,2,1,0.46695364,0.2180457,0.10181723,0.047543928,
24211,0.75949407,,,,0.2794654,0.07810091,0.021826504,0.006099753,0,0,0.9140316,1.0266799,1,0.2794654,0.07810091,0.021826504,0.006099753,
24211,0.75448376,0.6397327,1,1,0.51898813,0.26934868,0.13978878,0.07254871,1,1,0,0,1,0.51898813,0.26934868,0.13978878,0.07254871,0.11475104
24211,,0.75949407,,1,0.5089675,0.25904793,0.13184698,0.06710583,2,2,0,0,1,0.5089675,0.25904793,0.13184698,0.06710583,
24212,0.75990504,,,,0.3723023,0.13860899,0.051604446,0.019212455,3,3,2.076087,2.2282608,1,0.3723023,0.13860899,0.051604446,0.019212455,
24212,0.7163216,0.68615115,1,1,0.5198101,0.27020252,0.140454,0.0730094,0,0,0,0,1,0.5198101,0.27020252,0.140454,0.0730094,0.03017044
24212,0.80369925,0.75990504,1,1,0.43264315,0.18718009,0.080982186,0.035036385,1,1,0,0,1,0.43264315,0.18718009,0.080982186,0.035036385,0.043794215
24212,0.7296912,0.7163216,1,1,0.6073985,0.36893296,0.22408932,0.13611153,2,2,0,0,1,0.6073985,0.36893296,0.22408932,0.13611153,0.01336962
24212,,0.80369925,,1,0.45938244,0.21103223,0.0969445,0.0445346,3,3,0,0,1,0.45938244,0.21103223,0.0969445,0.0445346,
24213,0.90112525,,,,0.5976131,0.3571414,0.21343239,0.12754999,4,4,3.4375,3.4895833,1,0.5976131,0.3571414,0.21343239,0.12754999,
24213,0.81687874,0.79880655,1,1,0.8022505,0.6436059,0.51633316,0.41422853,5,5,0,0,1,0.8022505,0.6436059,0.51633316,0.41422853,0.018072188
24213,0.74719507,0.90112525,1,1,0.6337575,0.40164852,0.25454774,0.16132155,6,6,0,0,1,0.6337575,0.40164852,0.25454774,0.16132155,-0.15393019
24213,0.7761537,0.81687874,1,1,0.4943901,0.24442157,0.1208396,0.059741903,0,0,0,0,1,0.4943901,0.24442157,0.1208396,0.059741903,-0.040725052
24213,,0.74719507,,1,0.55230737,0.30504343,0.16847773,0.09305149,1,1,0,0,1,0.55230737,0.30504343,0.16847773,0.09305149,
24214,0.8195261,,,,0.69747996,0.4864783,0.33930886,0.23666114,2,2,3.3304348,3.4423914,1,0.69747996,0.4864783,0.33930886,0.23666114,
24214,0.8383322,0.81077987,1,1,0.63905215,0.40838766,0.26098102,0.16678047,3,3,0,1,1,0.63905215,0.40838766,0.26098102,0.16678047,0.027552307
24214,0.86076504,0.8195261,1,1,0.7249102,0.5254948,0.38093653,0.27614477,4,4,0,0,1,0.7249102,0.5254948,0.38093653,0.27614477,0.041238964
24214,1,0.8383322,1,1,0.7215301,0.5206057,0.37563264,0.27103025,5,5,0,2,1,0.7215301,0.5206057,0.37563264,0.27103025,0.16166782
24214,,0.86076504,,1,1,1,1,1,6,6,3.8,3.9,1,1,1,1,1,
24215,0.8232239,,,,0.7227378,0.5223499,0.37752202,0.27284944,7,7,2.4708333,2.5946429,1,0.7227378,0.5223499,0.37752202,0.27284944,
24215,0.815517,0.8613689,1,1,0.6761818,0.4572218,0.30916506,0.20905179,8,8,0,0,1,0.6761818,0.4572218,0.30916506,0.20905179,-0.045851886
24215,0.8567832,0.8232239,1,1,0.631034,0.39820394,0.25128022,0.15856637,9,9,0,0,1,0.631034,0.39820394,0.25128022,0.15856637,0.033559322
24215,0.7995265,0.815517,1,1,0.7135664,0.509177,0.36333165,0.25926125,10,10,0,0,1,0.7135664,0.509177,0.36333165,0.25926125,-0.015990496
24215,,0.8567832,,1,0.5990917,0.3589109,0.21502052,0.12881702,11,11,0,2,1,0.5990917,0.3589109,0.21502052,0.12881702,
24221,0.45328397,,,,-0.41823712,0.17492229,-0.073158994,0.030597808,0,0,0.9140316,1.0266799,0,0,0,0,0,
24221,0.37277085,0.27303067,1,0,-0.09343207,0.008729552,-0.00081562,7.620507e-05,0,0,1,1,0,0,0,0,0,0.09974018
24221,,0.45328397,,0,-0.2544583,0.06474903,-0.016475929,0.004192437,0,0,2,2,0,0,0,0,0,
24222,0.41652018,,,,-0.17587015,0.03093031,-0.005439718,0.000956684,0,1,2.076087,2.2282608,0,0,0,0,0,
24222,0.33303374,0.41206494,1,0,-0.16695964,0.027875522,-0.004654087,0.000777045,0,2,4,4,0,0,0,0,0,-0.0790312
24222,0.4470217,0.41652018,1,0,-0.33393252,0.111510925,-0.037237126,0.012434687,0,0,5,5,0,0,0,0,0,0.030501515
24222,0.4309196,0.33303374,1,0,-0.105956584,0.011226798,-0.001189553,0.000126041,0,3,6,6,0,0,0,0,0,0.09788585
24222,,0.4470217,,0,-0.13816082,0.019088414,-0.002637271,0.000364368,0,4,7,7,0,0,0,0,0,
24223,0.43363363,,,,-0.33967686,0.11538037,-0.03919204,0.013312629,0,0,3.4375,3.4895833,0,0,0,0,0,
24223,0.44125688,0.30595148,1,0,-0.13273275,0.017617982,-0.002338483,0.000310393,0,5,9,9,0,0,0,0,0,0.1353054
24223,0.5471164,0.43363363,1,0,-0.11748624,0.013803016,-0.001621665,0.000190523,0,0,10,10,0,0,0,0,0,0.11348277
24223,0.71522033,0.44125688,1,0,0.09423283,0.008879826,0.000836771,7.8851306e-05,7,7,11,11,1,0.09423283,0.008879826,0.000836771,7.8851306e-05,0.27396345
24223,,0.5471164,,1,0.43074596,0.18554208,0.0799215,0.034425862,8,8,0,0,1,0.43074596,0.18554208,0.0799215,0.034425862,
24224,0.7865011,,,,0.31279695,0.09784193,0.030604659,0.009573043,9,9,3.3304348,3.4423914,1,0.31279695,0.09784193,0.030604659,0.009573043,
24224,0.72732466,0.63920057,1,1,0.5730022,0.32833153,0.1881347,0.1078016,10,10,0,0,1,0.5730022,0.32833153,0.1881347,0.1078016,0.0881241
24224,0.66040343,0.7865011,1,1,0.48555082,0.2357596,0.11447327,0.05558259,11,11,0,0,1,0.48555082,0.2357596,0.11447327,0.05558259,-0.12609768
24224,0.5520884,0.72732466,1,1,0.42705852,0.18237898,0.0778865,0.033262093,12,12,0,0,1,0.42705852,0.18237898,0.0778865,0.033262093,-0.17523628
24224,,0.66040343,,1,0.13938397,0.019427892,0.002707937,0.000377443,0,0,0,0,1,0.13938397,0.019427892,0.002707937,0.000377443,
24232,0.3245974,,,,-0.29103747,0.08470281,-0.024651691,0.007174566,0,0,2.076087,2.2282608,0,0,0,0,0,
24232,0.3104784,0.35448125,1,0,-0.35080525,0.123064324,-0.04317161,0.015144828,0,0,0,0,0,0,0,0,0,-0.04400286
24232,0.33482057,0.3245974,1,0,-0.37904322,0.14367376,-0.054458566,0.02064215,0,0,1,1,0,0,0,0,0,0.01022318
24232,0.32682517,0.3104784,1,0,-0.33035886,0.10913698,-0.03605437,0.01191088,0,0,2,2,0,0,0,0,0,0.016346782
24232,,0.33482057,,0,-0.3463497,0.1199581,-0.04154745,0.014389947,0,1,3,3,0,0,0,0,0,
24233,0.32783216,,,,-0.42949268,0.18446396,-0.07922592,0.034026954,0,0,3.4375,3.4895833,0,0,0,0,0,
24233,0.26777476,0.28525367,1,0,-0.34433568,0.11856706,-0.04082687,0.014058147,0,0,5,5,0,0,0,0,0,-0.017478913
24233,0.4804864,0.32783216,1,0,-0.46445048,0.21571425,-0.10018858,0.046532635,0,0,6,6,0,0,0,0,0,0.15265423
24233,0.39767215,0.26777476,1,0,-0.039027214,0.001523124,-5.94E-05,2.319905e-06,3,3,7,7,0,0,0,0,0,0.12989739
24233,,0.4804864,,0,-0.20191166,0.040768318,-0.008231599,0.001662056,0,0,8,8,0,0,0,0,0,
24234,0.34758073,,,,-0.021178842,0.000448543,-9.50E-06,2.0119111e-07,0,0,3.3304348,3.4423914,0,0,0,0,0,
24234,0.7320103,0.4726974,1,0,0.042540163,0.001809666,7.6983466e-05,3.274889e-06,0,1,0,0,1,0.042540163,0.001809666,7.6983466e-05,3.274889e-06,0.2593129
24234,0.747717,0.34758073,1,1,0.4640206,0.21531513,0.099910654,0.046360604,1,2,0,0,1,0.4640206,0.21531513,0.099910654,0.046360604,0.4001363
24234,0.99995846,0.7320103,1,1,0.49543405,0.24545489,0.12160671,0.060248107,2,3,0,0,1,0.49543405,0.24545489,0.12160671,0.060248107,0.26794815
24234,,0.747717,,1,0.9999169,0.9998338,0.99975073,0.9996677,3,4,3.8,3.9,1,0.9999169,0.9998338,0.99975073,0.9996677,
24243,0.5161495,,,,-0.11254323,0.01266598,-0.00142547,0.000160427,1.625,2,3.4375,3.4895833,0,0,0,0,0,
24243,0.41503844,0.44271964,1,0.25,0.032299,0.001043225,3.3695138e-05,1.0883193e-06,1.875,2.5833333,3.2083333,3.2916667,1,0.032299,0.001043225,3.3695138e-05,1.0883193e-06,-0.027681202
24243,0.2964902,0.5161495,1,0.41666666,-0.16992316,0.02887388,-0.004906341,0.000833701,0,0,0,0,0,0,0,0,0,-0.21965933
24243,0.45093432,0.41503844,1,0,-0.40700626,0.1656541,-0.067422256,0.02744128,0,0,1,1,0,0,0,0,0,0.035895884
24243,,0.2964902,,0,-0.06414971,0.004115185,-0.000263988,1.6934748e-05,0,0,0,0,0,0,0,0,0,
24981,0.52029085,,,,-0.19048035,0.036282763,-0.006911154,0.001316439,0,0,0.9140316,1.0266799,0,0,0,0,0,
24981,0.460935,0.40475982,1,0,0.040581703,0.001646875,6.6832974e-05,2.712196e-06,0,0,1,1,1,0.040581703,0.001646875,6.6832974e-05,2.712196e-06,0.056175172
24981,,0.52029085,,1,-0.07813001,0.006104298,-0.000476929,3.7262453e-05,1,1,1,2,0,0,0,0,0,
24983,0.5217161,,,,-0.21053386,0.044324506,-0.009331809,0.001964662,0,0,3.4375,3.4895833,0,0,0,0,0,
24983,0.4285706,0.39473307,1,0,0.043432236,0.001886359,8.1928796e-05,3.5583507e-06,0,0,3,3,1,0.043432236,0.001886359,8.1928796e-05,3.5583507e-06,0.033837527
24983,0.39512107,0.5217161,1,1,-0.14285883,0.020408645,-0.002915555,0.000416513,2.25,2.5416667,2.9583333,2.9583333,0,0,0,0,0,-0.12659505
24983,0.43665764,0.4285706,1,0.20833333,-0.20957638,0.04392226,-0.009205068,0.001929165,2.0833333,2.4166667,3.75,3.7916667,0,0,0,0,0,0.008087039
24983,,0.39512107,,0.25,-0.12249534,0.015005108,-0.001838056,0.000225153,1.3333334,1.4166666,3.8333333,3.9166667,0,0,0,0,0,
25011,0.4761138,,,,-0.13708284,0.018791707,-0.002576021,0.000353128,0,0,1.1,1.2,0,0,0,0,0,
25011,0.42815077,0.42790464,1,0,-0.043118477,0.001859203,-8.02E-05,3.456636e-06,0,0,1,1,0,0,0,0,0,0.000246137
25011,,0.4761138,,0,-0.14369845,0.020649245,-0.002967265,0.000426391,0,1,2,2,0,0,0,0,0,
25012,0.45558268,,,,-0.18732703,0.035091415,-0.00657357,0.001231407,0,0,2.425,2.5,0,0,0,0,0,
25012,0.42931896,0.4063365,1,0,-0.08883464,0.007891594,-0.000701047,6.227726e-05,0,0,4,4,0,0,0,0,0,0.022982478
25012,0.5058149,0.45558268,1,0,-0.14136207,0.019983236,-0.002824872,0.00039933,0,0,5,5,0,0,0,0,0,0.05023223
25012,0.47297472,0.42931896,1,0,0.01162979,0.000135252,1.5729526e-06,1.8293107e-08,0,1,0,0,1,0.01162979,0.000135252,1.5729526e-06,1.8293107e-08,0.043655753
25012,,0.5058149,,1,-0.054050565,0.002921464,-0.000157907,8.534949e-06,1,2,0,0,0,0,0,0,0,
25013,0.5151879,,,,-0.06587234,0.004339166,-0.000285831,1.8828356e-05,1,3,4.125,4.225,0,0,0,0,0,
25013,0.48963034,0.4670638,1,0,0.030375838,0.000922692,2.8027529e-05,8.513597e-07,0,0,2,2,1,0.030375838,0.000922692,2.8027529e-05,8.513597e-07,0.022566527
25013,0.49111265,0.5151879,1,1,-0.020739317,0.000430119,-8.92E-06,1.8500259e-07,1,1,2,3,0,0,0,0,0,-0.02407527
25013,0.6092756,0.48963034,1,0,-0.017774701,0.00031594,-5.62E-06,9.981808e-08,1,2,3,4,0,0,0,0,0,0.11964524
25013,,0.49111265,,0,0.21855116,0.04776461,0.01043901,0.002281458,0,0,4,5,1,0.21855116,0.04776461,0.01043901,0.002281458,
25014,0.70489717,,,,0.2950117,0.0870319,0.025675429,0.007574552,1,1,0.8333333,0.96031743,1,0.2950117,0.0870319,0.025675429,0.007574552,
25014,0.64902717,0.64428633,1,1,0.40979433,0.1679314,0.06881733,0.028200952,2,2,6,6,1,0.40979433,0.1679314,0.06881733,0.028200952,0.004740834
25014,0.5448818,0.70489717,1,1,0.30856463,0.09521213,0.029379098,0.009065351,3,3,0,0,1,0.30856463,0.09521213,0.029379098,0.009065351,-0.16001534
25014,0.5623939,0.64902717,1,1,0.08976361,0.008057506,0.000723271,6.49234e-05,4,4,0,1,1,0.08976361,0.008057506,0.000723271,6.49234e-05,-0.086633265
25014,,0.5448818,,1,0.13444754,0.018076142,0.002430293,0.000326747,5,5,0,0,1,0.13444754,0.018076142,0.002430293,0.000326747,
25015,0.56210446,,,,0.22943223,0.052639145,0.012077116,0.00277088,6,6,1.4761904,1.5595238,1,0.22943223,0.052639145,0.012077116,0.00277088,
25015,0.74256134,0.6101013,1,1,0.1242089,0.01542785,0.001916276,0.000238019,7,7,0,1,1,0.1242089,0.01542785,0.001916276,0.000238019,0.13246006
25015,0.7616394,0.56210446,1,1,0.50156844,0.2515709,0.12618002,0.063287914,8,8,0,0,1,0.50156844,0.2515709,0.12618002,0.063287914,0.19953495
25015,1,0.74256134,1,1,0.52327883,0.27382073,0.14328459,0.07497779,9,9,0,0,1,0.52327883,0.27382073,0.14328459,0.07497779,0.25743866
25015,,0.7616394,,1,1,1,1,1,10,10,2.5714285,2.5714285,1,1,1,1,1,
25016,0.48762062,,,,0.16837081,0.02834873,0.004773099,0.000803651,11,11,2.2962964,2.5925925,1,0.16837081,0.02834873,0.004773099,0.000803651,
25016,0.4908409,0.5756172,1,1,-0.006594479,4.3487154e-05,-2.87E-07,1.8911326e-09,0,0,0,1,0,0,0,0,0,-0.08477628
25016,0.42799214,0.48762062,1,0,-0.018318176,0.000335556,-6.15E-06,1.1259755e-07,0,0,1,2,0,0,0,0,0,-0.059628487
25016,,0.4908409,,0,-0.14401576,0.020740539,-0.002986965,0.00043017,0,1,0,0,0,0,0,0,0,
25021,0.4563829,,,,-0.2663784,0.07095745,-0.018901533,0.00503496,0,0,1.1,1.2,0,0,0,0,0,
25021,0.4220194,0.3625551,1,0,-0.08230451,0.006774032,-0.000557533,4.5887507e-05,0,0,0,0,0,0,0,0,0,0.059464306
25021,,0.4563829,,0,-0.15439156,0.023836752,-0.003680193,0.000568191,0,1,1,1,0,0,0,0,0,
25022,0.46007875,,,,-0.25850534,0.06682501,-0.017274624,0.004465582,0,2,2.425,2.5,0,0,0,0,0,
25022,0.44676766,0.37074733,1,0,-0.07984248,0.006374821,-0.000508982,4.0638348e-05,0,0,3,3,0,0,0,0,0,0.07602033
25022,0.5209039,0.46007875,1,0,-0.106464654,0.011334723,-0.001206747,0.000128476,0,0,0,0,0,0,0,0,0,0.06082514
25022,0.53370225,0.44676766,1,0,0.04180774,0.001747887,7.3075214e-05,3.0551096e-06,0,1,1,1,1,0.04180774,0.001747887,7.3075214e-05,3.0551096e-06,0.0869346
25022,,0.5209039,,1,0.06740448,0.004543364,0.000306243,2.0642154e-05,1,2,1,2,1,0.06740448,0.004543364,0.000306243,2.0642154e-05,
25023,0.6361161,,,,0.049504727,0.002450718,0.000121322,6.006019e-06,2,3,4.125,4.225,1,0.049504727,0.002450718,0.000121322,6.006019e-06,
25023,0.5803105,0.5247524,1,1,0.27223215,0.074110344,0.020175217,0.005492343,3,4,0,0,1,0.27223215,0.074110344,0.020175217,0.005492343,0.055558145
25023,0.5988013,0.6361161,1,1,0.16062102,0.02579911,0.004143879,0.000665594,4,5,0,0,1,0.16062102,0.02579911,0.004143879,0.000665594,-0.037314773
25023,0.6848692,0.5803105,1,1,0.19760266,0.039046813,0.007715754,0.001524653,5,6,3,3,1,0.19760266,0.039046813,0.007715754,0.001524653,0.10455871
25023,,0.5988013,,1,0.37451822,0.1402639,0.052531384,0.01967396,6,7,0,0,1,0.37451822,0.1402639,0.052531384,0.01967396,
25024,0.6477006,,,,0.3679815,0.13541038,0.049828514,0.01833597,7,8,0.8333333,0.96031743,1,0.3679815,0.13541038,0.049828514,0.01833597,
25024,0.65603703,0.68165547,1,1,0.29540122,0.08726188,0.025777265,0.007614635,8,9,0,0,1,0.29540122,0.08726188,0.025777265,0.007614635,-0.025618434
25024,0.5767686,0.6477006,1,1,0.31207404,0.097390205,0.030392954,0.009484852,9,10,0,1,1,0.31207404,0.097390205,0.030392954,0.009484852,-0.07093203
25024,0.53979164,0.65603703,1,1,0.16336113,0.02668686,0.004359596,0.000712189,10,11,0,0,1,0.16336113,0.02668686,0.004359596,0.000712189,-0.11624539
25024,,0.5767686,,1,0.08559549,0.007326588,0.000627123,5.3678887e-05,11,12,0,1,1,0.08559549,0.007326588,0.000627123,5.3678887e-05,
25025,0.63655645,,,,0.21871275,0.047835264,0.010462183,0.002288213,12,13,1.4761904,1.5595238,1,0.21871275,0.047835264,0.010462183,0.002288213,
25025,0.55537146,0.60567963,1,1,0.27311286,0.07459064,0.020371662,0.005563763,13,14,0,0,1,0.27311286,0.07459064,0.020371662,0.005563763,-0.050308168
25025,0.5850408,0.63655645,1,1,0.11304399,0.012778944,0.001444583,0.000163301,14,15,0,0,1,0.11304399,0.012778944,0.001444583,0.000163301,-0.05151564
25025,0.46764857,0.55537146,1,1,0.17008162,0.028927756,0.004920079,0.000836815,15,16,0,1,1,0.17008162,0.028927756,0.004920079,0.000836815,-0.0877229
25025,,0.5850408,,1,-0.06470287,0.004186461,-0.000270876,1.7526458e-05,16,17,0,0,0,0,0,0,0,
25026,0.28686517,,,,-0.2564063,0.06574419,-0.016857225,0.004322299,0,0,2.2962964,2.5925925,0,0,0,0,0,
25026,0.41027668,0.3698501,1,0,-0.4055441,0.16446602,-0.06669822,0.027049072,0,0,2,2,0,0,0,0,0,0.040426582
25026,0.52921486,0.28686517,1,0,-0.16375116,0.02681444,-0.004390896,0.000719014,0,0,3,3,0,0,0,0,0,0.24234968
25026,,0.41027668,,0,0.058429748,0.003414036,0.000199481,1.16556375e-05,0,0,0,0,1,0.058429748,0.003414036,0.000199481,1.16556375e-05,
25031,0.30410367,,,,-0.9611709,0.9238495,-0.8879773,0.8534979,0,0,1.1,1.2,0,0,0,0,0,
25031,0.41044536,0,1,0,-0.3877148,0.15032277,-0.058282364,0.022596935,0,0,0,0,0,0,0,0,0,0.41044536
25031,,0.30410367,,0,-0.17717853,0.03139223,-0.00556203,0.000985472,0,0,1,1,0,0,0,0,0,
25032,0.37940246,,,,-0.5015999,0.25160247,-0.12620378,0.0633038,0,0,2.425,2.5,0,0,0,0,0,
25032,0.3879796,0.24920006,1,0,-0.24119508,0.05817507,-0.014031541,0.003384339,0,0,3,3,0,0,0,0,0,0.13877954
25032,0.48796353,0.37940246,1,0,-0.22404084,0.050194297,-0.011245572,0.002519467,0,0,4,4,0,0,0,0,0,0.10856107
25032,0.45369807,0.3879796,1,0,-0.024072915,0.000579505,-1.40E-05,3.3582634e-07,0,1,5,5,0,0,0,0,0,0.06571847
25032,,0.48796353,,0,-0.09260389,0.00857548,-0.000794123,7.3538875e-05,0,2,0,0,0,0,0,0,0,
25033,0.39379096,,,,-0.22601354,0.05108212,-0.011545251,0.002609383,0,0,4.125,4.225,0,0,0,0,0,
25033,0.31155688,0.38699323,1,0,-0.21241808,0.04512144,-0.009584609,0.002035945,0,0,2,2,0,0,0,0,0,-0.07543635
25033,0.3631489,0.39379096,1,0,-0.37688625,0.14204325,-0.053534146,0.020176284,0,0,3,3,0,0,0,0,0,-0.030642062
25033,0.44526228,0.31155688,1,0,-0.27370223,0.07491291,-0.020503832,0.005611945,0,0,4,4,0,0,0,0,0,0.1337054
25033,,0.3631489,,0,-0.10947546,0.011984877,-0.00131205,0.000143637,0,0,5,5,0,0,0,0,0,
25034,0.51114726,,,,-0.10154113,0.010310601,-0.00104695,0.000106309,0,2,0.8333333,0.96031743,0,0,0,0,0,
25034,0.58120525,0.44563827,1,0,0.03664863,0.001343122,4.922359e-05,1.8039772e-06,0,0,7,7,1,0.03664863,0.001343122,4.922359e-05,1.8039772e-06,0.13556698
25034,0.62799734,0.51114726,1,1,0.1624105,0.02637717,0.004283929,0.000695755,1,1,0,0,1,0.1624105,0.02637717,0.004283929,0.000695755,0.11685008
25034,0.490068,0.58120525,1,1,0.25599468,0.06553327,0.016776169,0.00429461,2,2,0,0,1,0.25599468,0.06553327,0.016776169,0.00429461,-0.09113726
25034,,0.62799734,,1,-0.019863993,0.000394578,-7.84E-06,1.5569196e-07,3,3,0,0,0,0,0,0,0,
25035,0.31638756,,,,-0.13776127,0.018978165,-0.002614456,0.000360171,0,0,1.4761904,1.5595238,0,0,0,0,0,
25035,0.358915,0.42819282,1,0,-0.36722484,0.13485408,-0.04952177,0.018185625,0,0,2,2,0,0,0,0,0,-0.06927782
25035,0.31649223,0.31638756,1,0,-0.28217003,0.07961992,-0.022466356,0.006339333,0,0,3,3,0,0,0,0,0,0.000104666
25035,0.38994178,0.358915,1,0,-0.36701557,0.13470043,-0.049437154,0.018144205,0,0,4,4,0,0,0,0,0,0.03102678
25035,,0.31649223,,0,-0.22011647,0.04845126,-0.01066492,0.002347525,0,0,5,5,0,0,0,0,0,
25036,0.41044366,,,,-0.14690185,0.021580152,-0.003170164,0.000465703,0,0,2.2962964,2.5925925,0,0,0,0,0,
25036,0.52097493,0.41745198,1,0,-0.14717996,0.021661941,-0.003188204,0.00046924,0,0,7,7,0,0,0,0,0,0.10352296
25036,0.7154867,0.41044366,1,0,0.04194984,0.001759789,7.382286e-05,3.0968572e-06,0,0,0,0,1,0.04194984,0.001759789,7.382286e-05,3.0968572e-06,0.30504304
